33333,,,
894484125,0.997222222,,
894486159,0.991578947,,
894488188,0.991666667,,
894490258,0.996111111,,
894491000, client_var_big_img.txt,,
894492304,0,,
894494332,0,,
894496648,0,,
894498875,0,,
894501627,0,,
894503905,0,,
894505941,0,,
894507975,0,,
894510476,0,,
894511515, client_var_med_img.txt,,
894512556,0.404545455,,
894514603,0.690714286,,
894516654,0.722857143,,
894518776,0.465833333,,
894520883,0.749285714,,
894522941,0.761333333,,
894524982,0.780666667,,
894527027,0.764666667,,
894529102,0.744285714,,
894531139,0.789333333,,
894531640, client_big_img.txt,,
894533208,0.801538462,,
894535337,0,,
894537442,0.756666667,,
894539477,0.991333333,,
894541518,0.988571429,,
894543576,0.983846154,,
894545607,0.98,,
894547643,0.982857143,,
894549701,0.982857143,,
894551739,0.856923077,,
894551750, client_med_img_2.txt,,
894553783,0.982666667,,
894555825,0.982,,
894557882,0.985333333,,
894559926,0.98875,,
894561990,0.99,,
894564055,0.993125,,
894566086,0.99125,,
894568116,0.986666667,,
894570170,0.989333333,,
894571859, client_small_txt_1.txt,,
894572228,0.990588235,,
894574297,0.993333333,,
894576354,0.994210526,,
894578390,0.988888889,,
894580428,0.991111111,,
894582467,0.991052632,,
894584504,0.989444444,,
894586560,0.989444444,,
894588590,0.996842105,,
894590647,0.993157895,,
894591875, client_var_big_img.txt,,
894592672,0,,
894595054,0,,
894597196,0,,
894599612,0,,
894602429,0,,
894604458,0,,
894606492,0,,
894608852,0,,
894610900,0,,
894612031, client_var_med_img.txt,,
894612928,0,,
894615082,0.528333333,,
894617327,0.739285714,,
894619380,0.738,,
894621440,0.697142857,,
894623479,0.738666667,,
894625530,0.744666667,,
894627620,0.255,,
894629667,0.889375,,
894631714,0.890625,,
894632109, client_big_img.txt,,
894633747,0.117,,
894635831,0.838461538,,
894637894,0.99,,
894639959,0.987142857,,
894642017,0.982857143,,
894644076,0.982307692,,
894646100,0.983846154,,
894648141,0.987142857,,
894650194,0.984285714,,
894652232,0.915714286,,
894652250, client_med_img_2.txt,,
894654296,0.991333333,,
894656352,0.986,,
894658389,0.985625,,
894660425,0.984,,
894662464,0.984375,,
894664493,0.983333333,,
894666527,0.985333333,,
894668567,0.982,,
894670602,0.981333333,,
894672406, client_small_txt_1.txt,,
894672648,0.988125,,
894674697,0.992631579,,
894676744,0.989444444,,
894678785,0.994210526,,
894680851,0.994736842,,
894682909,0.987777778,,
894684966,0.991666667,,
894687030,0.994444444,,
894689070,0.990555556,,
894691119,0.992222222,,
894692437, client_var_big_img.txt,,
894693149,0.086,,
894695180,0,,
894697761,0,,
894700244,0,,
894702275,0,,
894704718,0,,
894706916,0,,
894708946,0,,
894711159,0,,
894712656, client_var_med_img.txt,,
894714190,0.709285714,,
894716219,0.737857143,,
894718276,0.794666667,,
894720324,0.766,,
894722379,0.781333333,,
894724412,0.746428571,,
894726462,0.794666667,,
894728491,0.753571429,,
894730522,0.81,,
894732595,0.764615385,,
894732718, client_big_img.txt,,
894734625,0.987857143,,
894736661,1,,
894738688,0.995333333,,
894740716,0.987857143,,
894742779,0.996875,,
894744811,0.986428571,,
894746861,0.99,,
894748908,0.985714286,,
894750956,0.987142857,,
894752781, client_med_img_2.txt,,
894753000,0.863846154,,
894755044,0.99,,
894757087,0.99,,
894759148,0.988,,
894761179,0.98875,,
894763251,0.991111111,,
894765278,0.99125,,
894767337,0.985333333,,
894769367,0.9925,,
894771406,0.985333333,,
894772890, client_small_txt_1.txt,,
894773451,0.990588235,,
894775479,0.995555556,,
894777536,0.992222222,,
894779588,0.990526316,,
894781628,0.991111111,,
894783703,0.993888889,,
894785768,0.993888889,,
894787820,0.994444444,,
894789867,0.993684211,,
894791916,0.995555556,,
894792953, client_var_big_img.txt,,
894793955,0,,
894795982,0,,
894798018,0,,
894800365,0,,
894802461,0,,
894804542,0,,
894806833,0,,
894808862,0,,
894810909,0,,
894813312, client_var_med_img.txt,,
894814353,0.404545455,,8.352717723
894816409,0.707142857,,
894818455,0.89375,,
894820493,0.906470588,,
894822516,0.928823529,,
894824547,0.901764706,,
894826591,0.88375,,
894828622,0.911764706,,
894830648,0.915882353,,
894832697,0.898823529,,
894833375, client_big_img.txt,,
894834754,0.068,,7.80395467
894836784,0,,
894838979,0.830833333,,
894841045,0.992142857,,
894843081,0.995625,,
894845119,0.98,,
894847158,0.982142857,,
894849185,0.984615385,,
894851220,0.986428571,,
894853269,0.984166667,,
894853421, client_med_img_2.txt,,
894855303,0.981333333,,8.844095238
894857369,0.982,,
894859447,0.980666667,,
894861497,0.984,,
894863529,0.985333333,,
894865571,0.984666667,,
894867618,0.981428571,,
894869656,0.981333333,,
894871690,0.983333333,,
894873468, client_small_txt_1.txt,,
894873726,0.985625,,894873727
894875782,0.989444444,,
894877848,0.988421053,,
894879883,0.99,,
894881921,0.991111111,,
894883951,0.991578947,,
894886003,0.993888889,,
894888039,0.993157895,,
894890088,0.99,,
894892122,0.992222222,,
894893500, client_var_big_img.txt,,
894894161,0.163,,
894896193,0,,
894898233,0,,
894900261,0,,
894902288,0,,
894904676,0,,
894906843,0,,
894908878,0,,
894910904,0,,
894913244,0,,
894914000, client_var_med_img.txt,,
894915539,0.304545455,,7.64953355
894917688,0.665384615,,
894919761,0.738571429,,
894921816,0.695,,
894923867,0.762666667,,
894925928,0.88375,,
894927966,0.888125,,
894930007,0.90625,,
894932060,0.910625,,
894934100,0.894615385,,
,,,
   Category  Action  MeanReward  VarianceReward  Count,,,
0         0       0    0.567628        0.163649     71,,,
1         0       1    0.792991        0.123198    349,,,
2         0       2    0.388090        0.153816     36,,,
3         0       3    0.241914        0.134671     24,,,
,,,
total response time: 57567.72716244883,,,
